name,recclass,mass (g),year,reclat,reclong
Yamato 791556,H5,129.25,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791557,L6,90.65,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791558,LL3.15,101.64,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791559,H6,26.21,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791560,H4,61.67,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791561,H4,54.27,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791562,H4,205.32,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791563,H4,487.87,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791564,H4,84.31,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791565,H4,8.130000000000001,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791566,L6,497.17,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791567,H4,67.98,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791568,L6,40.07,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791569,L6,10.58,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791570,L6,0.58,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791571,L6,23.68,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791572,H4,6.31,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791573,Howardite,134.33000000000001,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791574,L5/6,199.73,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791575,L6,3.19,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791576,L5/6,4.4,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791577,L6,481.41,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791578,L6,191.44,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791579,L6,108.06,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791580,L6,114.6,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791581,L6,9.61,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791582,L6,3.26,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791583,L6,6.69,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791584,L6,2.52,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791585,L6,79.19,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791586,L6,219.68,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791587,L4,99.82,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791589,H6,3.91,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791590,H4,20.57,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791591,L6,57.09,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791592,L6,1.33,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791593,L6,0.86,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791594,L6,0.78,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791595,H5,5.84,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791596,L4,1.92,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791597,H6,147.99,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791598,L4,8.16,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791599,L4,8.550000000000001,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791600,H4,0.74,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791601,CV3,2.06,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791602,H6,3.35,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791603,Diogenite,5.09,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791604,H4,297.44,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791605,H5,112.63,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791606,H4,182.4,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791607,H5,55.63,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791608,H5,19.77,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791609,H5,18.899999999999999,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791610,H5,22.61,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791611,H5,14.85,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791612,H5,15.97,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791613,H5,15.5,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791614,H5,21.47,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791615,H5,18.22,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791616,H5,7.29,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791617,H5,8.93,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791618,H5,6.7,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791619,H4/5,4.01,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791620,H4/5,5.86,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791621,H4/5,2.44,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791622,H4/5,1.91,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791623,H4/5,1.73,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791624,H4/5,1.07,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791625,H4/5,1.4,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791626,H4/5,1.32,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791627,L6,1.82,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791628,L6,4.95,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791629,H4,128.02000000000001,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791630,L4,2243,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791631,H5,12.3,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791632,L5,534.79,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791633,L4,634.33000000000004,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791634,L4,333.77,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791635,L4,653,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791636,L4,112.52,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791637,L4,109.23,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791638,L4,63.72,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791639,H5,13.66,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791640,H3,8.69,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791641,L4,5.37,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791642,L4,4.35,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791643,L4,2.85,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791644,L4,134.58000000000001,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791645,L4,55.95,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791646,L4,12.59,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791647,L4,4.62,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791648,L4,5.48,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791649,L4,2.32,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791650,L4,0.78,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791651,L4,3.05,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791652,H6,349.1,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791653,L4,7.89,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791654,L4,3.35,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791655,L4,48.78,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791656,LL3.5,9.960000000000001,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791657,L3,1.53,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791658,H4,14.87,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791659,L4,10.17,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791660,L4,3.25,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791661,L4,114.1,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791662,L4,89.57,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791663,H4,50.42,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791664,H4,45.54,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791665,H4,20.149999999999999,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791666,H4,9.94,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791667,H4,0.45,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791668,LL4,732,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791669,L4,334.85,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791670,L4,541.72,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791671,L4,13.29,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791672,L4,5.13,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791673,H4,2.64,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791674,L4,50.1,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791675,L4,27.85,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791676,L4,10.36,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791677,L4,473.05,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791678,L4,259.10000000000002,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791679,L4,18.46,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791680,L4,284.98,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791681,L4,71.069999999999993,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791682,L4,123.73,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791683,L4,96.6,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791684,H5,33.01,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791685,H5,27.02,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791686,H5,19.03,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791687,H5,6.82,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791688,H5,5.67,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791689,H5,2.68,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791690,H5,2.26,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791691,H5,1.06,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791692,H5,0.4,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791694,"Iron, IAB complex",70.89,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791695,L4,352.1,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791696,LL6,0.81,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791697,L4,1.44,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791699,H4,2.91,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791700,L6,1.39,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791703,L4,25.48,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791704,L4,93.1,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791705,L4,172.47,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791706,L4,341.1,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791708,L4,126.98,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791709,L4,174.32,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791710,L4,1607,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791711,L4,28.91,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791712,L4,14.24,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791713,L4,2.79,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791714,L4,3.59,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791715,L5,13.39,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791716,H4,193.21,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791717,CO3.3,25322,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791718,CO3,184.01,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791719,CO3,170.69,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791720,CO3,117.52,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791721,CO3,9.800000000000001,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791722,CO3,8.949999999999999,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791723,CO3,7.13,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791724,CO3,3.61,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791725,CO3,47.07,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791726,H4,4.98,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791727,L4,18.170000000000002,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791728,H4,48.2,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791729,H4,51.3,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791730,H4,34.799999999999997,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791731,H4,24.83,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791732,H4,25.52,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791733,H4,15.59,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791734,H4,19.47,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791735,H4,11.79,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791736,H4,14.61,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791737,H4,15.34,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791738,H4,9.380000000000001,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791739,H4,8.42,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791740,H4,14.54,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791741,H4,11.23,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791742,H4,1.84,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791743,L6,16.63,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791744,L5,20.73,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791745,CO3,17.62,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791746,CO3,8.59,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791747,CO3,5.84,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791748,CO3,8.33,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791749,H5,2.01,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791750,L4,83.53,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791751,L4,23.72,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791752,L4,12.88,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791753,L4,13.64,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791754,L4,9.25,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791755,L4,7.7,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791756,L4,3.72,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791757,L4,3.83,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791758,L4,3.66,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791759,L4,3.17,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791760,L4,3.8,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791761,L4,3.81,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791762,L4,4.06,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791763,L4,1.91,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791764,L4,1.59,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791765,L4,1.33,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791766,L4,1.29,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791767,L4,1.31,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791768,L4,1.25,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791769,L4,0.94,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791770,L4,1.58,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791771,L6,156.43,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791772,L6,7.18,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791773,L6,4.14,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791774,H6,37.5,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791775,H6,110.58,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791776,H6,2543,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791777,H6,43.81,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791778,H6,7.74,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791779,H6,6.08,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791780,H6,2.98,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791781,L6,409.53,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791782,L6,17.73,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791783,H5,323.20999999999998,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791784,H5,44.07,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791785,H5,8826,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791786,L5,64.47,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791787,H4,37.380000000000003,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791788,L6,21.68,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791789,L6,2.55,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791790,EH3,31.65,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791791,H4,45.46,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791792,H5,2.78,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791793,H4,53.14,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791794,H4,11.31,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791795,H4,8.39,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791796,H4,6.31,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791797,H4,4.22,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791798,H4,3.78,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791799,H4,1.08,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791800,H4,12.17,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791801,H4,27.84,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791802,L4,58.89,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791803,L4,11.07,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791804,L4,9.32,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791805,H4,15.18,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791806,H5,11.88,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791810,EH4,39.64,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791811,EH4,30.05,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791812,EH4,4.3,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791814,H4,5.44,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791815,H4,3.24,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791816,H4,5.13,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791817,H4,3.68,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791818,H4,1.32,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791819,H4,0.62,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791820,H5,572.12,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791821,H5,662,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791822,H5,11.58,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791823,H5,8.720000000000001,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791824,CM2,23.28,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791825,CM2,29.15,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791826,Eucrite-pmict,115.35,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791827,R4,9.02,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791828,L3.9,841,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791829,Diogenite,9.27,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791830,H5,16.18,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791831,L5,14.73,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791832,L5,105.87,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791833,L5,116.35,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791834,Eucrite-pmict,11.39,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791835,LL3.7,23.8,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791836,Iron,4.29,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791837,H4,12.52,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791838,Diogenite,16,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791839,Ureilite,5.8,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791840,L4,309.55,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791841,L5,7.19,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791842,H4,10.9,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791843,L3,7.55,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791844,L5,161.34,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791845,H6,1559,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791846,L4,34.93,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791847,L6,6.86,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791848,H5,2.95,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791849,H5,41.57,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791850,H5,14.17,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791851,L5,13.86,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791852,L5,4.61,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791853,Mesosiderite,1.38,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791854,E3,0.87,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791855,L6,8.36,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791856,H3.3,26.11,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791857,H4,116.34,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791858,H6,2.14,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791859,H5,57.2,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791860,H5,25.16,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791861,H6,256.74,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791862,H6,80.91,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791863,H6,27.15,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791864,H6,10.91,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791865,L6,729,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791866,L6,51.4,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791867,L6,48.16,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791868,H4,68.34,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791869,H5,6784,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791870,H4,404.14,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791871,H4,40.58,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791872,H4,29.14,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791873,H4,34.58,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791874,H4,25.72,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791875,H4,15.29,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791876,H4,16.850000000000001,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791877,H4,8.119999999999999,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791878,H4,8.35,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791879,H4,97.96,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791880,H4,13.32,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791881,H5,6.81,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791882,H5,6.65,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791883,H5,5.18,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791884,H5,5.09,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791885,H5,4.82,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791886,H5,4.09,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791887,H5,4.98,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791888,H5,3.55,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791889,H5,3.68,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791890,H5,3.32,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791891,H5,4.14,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791892,H5,3.55,01/01/1979 12:00:00 AM,-71.500000,35.666670
Yamato 791893,H5,3.55,01/01/1979 12:00:00 AM,-71.500000,35.666670
